setNum;name_en;name_de;year;recommendedRetailPrice €
75908;458 Italia GT2;LEGO® Speed Champions 75908 458 Italia GT2;2015;14.99
75909;McLaren P1;LEGO® Speed Champions 75909 McLaren P1™;2015;14.99
75910;Porsche 918 Spyder;LEGO® Speed Champions 75910 Porsche 918 Spyder;2015;14.99
75911;McLaren Mercedes Pit Stop;LEGO® Speed Champions 75911 McLaren Mercedes Boxenstopp;2015;34.99
75912;Porsche 911 GT Finish Line;LEGO® Speed Champions 75912 Porsche 911 GT Ziellinie;2015;49.99
75913;F14 T & Scuderia Ferrari Truck;LEGO® Speed Champions 75913 F14 T & Scuderia Ferrari Truck;2015;99.99
75915;Pteranodon Capture;LEGO® Jurassic World 75915 Jagd auf Pteranodon;2015;24.99
75916;Dilophosaurus Ambush;LEGO® Jurassic World 75916 Überfall des Dilophosaurus;2015;39.99
75917;Raptor Rampage;LEGO® Jurassic World 75917 Raptor-Randale;2015;59.99
75918;T-Rex Tracker;LEGO® Jurassic World 75918 Auf der Fährte des T-Rex;2015;79.99
75919;Indominus rex Breakout;LEGO® Jurassic World 75919 Ausbruch des Indominus Rex;2015;119.99
75920;Raptor Escape;LEGO® Jurassic World 75920 Ausbruch der Raptoren;2015;49.99
75926;Pteranodon Chase;LEGO® Jurassic World 75926 Pteranodon-Jagd;2018;24.99
75927;Stygimoloch Breakout;LEGO® Jurassic World 75927 Ausbruch des Stygimoloch;2018;39.99
75928;Blue's Helicopter Pursuit;LEGO® Jurassic World 75928 Blue's Hubschrauber-Verfolgungsjagd;2018;49.99
75929;Carnotaurus Gyrosphere Escape;LEGO® Jurassic World 75929 Carnotaurus - Flucht in der Gyrosphere;2018;79.99
75930;Indoraptor Rampage at Lockwood;LEGO® Jurassic World 75930 Indoraptor- Verwüstung des Lockwood Anwesens;2018;129.99
75931;Dilophosaurus Outpost Attack;LEGO® Jurassic World 75931 Angriff des Dilophosaurus;2018;49.99
75932;Jurassic Park Velociraptor Chase;LEGO® Jurassic World 75932 Jagd auf den Velociraptor;2018;49.99
75933;T-Rex Transport;LEGO® Jurassic World 75933 T. rex Transport;2018;69.99
75934;Dilophosaurus on the Loose;LEGO® Jurassic World 75934 Dilophosaurus auf der Flucht;2019;24.99
75935;Baryonyx Face-Off: The Treasure Hunt;LEGO® Jurassic World 75935 Baryonyxs Kräftemessen: die Schatzsuche;2019;59.99
75936;Jurassic Park: T.rex Rampage;LEGO® Jurassic World 75936 Jurassic Park: T. Rexs Verwüstung;2019;249.99
75937;Triceratops Rampage;LEGO® Jurassic World 75937 Triceratops- Randale;2019;59.99
75938;T. rex vs Dino-Mech Battle;LEGO® Jurassic World 75938 T. rex vs. Dino- Mech;2019;89.99
75945;Expecto Patronum;LEGO® Harry Potter 75945 Expecto Patronum;2019;19.99
75946;Hungarian Horntail Triwizard Challenge;LEGO® Harry Potter 75946 Das Trimagische Turnier: der ungarische Hornschwanz;2019;34.99
75947;Hagrid's Hut: Buckbeak's Rescue;LEGO® Harry Potter 75947 Hagrids Hütte: Seidenschnabels Rettung;2019;59.99
75948;Hogwarts Clock Tower;LEGO® Harry Potter 75948 Hogwarts™ Uhrenturm;2019;89.99
75950;Aragog's Lair;LEGO® Harry Potter 75950 Aragogs Versteck;2018;19.99
75951;Grindelwald's Escape;LEGO® Harry Potter 75951 Grindelwalds Flucht;2018;29.99
75952;Newt's Case of Magical Creatures;LEGO® Harry Potter 75952 Newt und seine magischen Tierwesen;2018;49.99
75953;Hogwarts Whomping Willow;LEGO® Harry Potter 75953 Die Peitschende Weide von Hogwarts;2018;69.99
75954;Hogwarts Great Hall;LEGO® Harry Potter 75954 Die große Halle von Hogwarts;2018;99.99
75955;Hogwarts Express;LEGO® Harry Potter 75955 Hogwarts™ Express;2018;79.99
75956;Quidditch Match;LEGO® Harry Potter 75956 Quidditch™ Turnier;2018;39.99
75957;The Knight Bus;LEGO® Harry Potter 75957 Der Fahrende Ritter™;2019;39.99
75958;Beauxbatons' Carriage: Arrival at Hogwarts;LEGO® Harry Potter 75958 Beauxbatons Kutsche;2019;49.99
75964;Harry Potter Advent Calendar;LEGO® Harry Potter 75964 Harry Potter Adventskalender;2019;24.99
75965;The Rise of Voldemort;LEGO® Harry Potter 75965 Duell auf dem Friedhof;2019;19.99
75970;Tracer vs. Widowmaker;LEGO® Overwatch 75970 Tracer vs. Widowmaker;2019;14.99
75971;Hanzo vs. Genji;LEGO® Overwatch 75971 Hanzo vs. Genji;2019;24.99
75972;Dorado Showdown;LEGO® Overwatch 75972 Dorado-Showdown;2019;29.99
75973;D.Va & Reinhardt;LEGO® Overwatch 75973 D.Va & Reinhardt;2019;39.99
75974;Bastion;LEGO® Overwatch 75974 Bastion;2019;59.99
75975;Watchpoint: Gibraltar;LEGO® Overwatch 75975 Watchpoint: Gibraltar;2019;89.99
75976;Wrecking Ball;LEGO® Overwatch 75976 Wrecking Ball;2019;19.99
75977;Junkrat & Roadhog;LEGO® Overwatch 75977 Junkertown Bike;2019;49.99
76000;Arctic Batman vs. Mr. Freeze: Aquaman on Ice;LEGO® Super Heroes 76000 Arktischer Batman™ vs. Mr. Freeze™:Aquaman™ auf dem Eis;2013;26.99
76001;The Bat vs. Bane: Tumbler Chase;LEGO® Super Heroes 76001 Batman™ vs. Bane ™: Verfolgungsjagd im Tumbler;2013;44.99
76002;Superman: Metropolis Showdown;LEGO® Super Heroes 76002 Superman™: Entscheidung in Metropolis;2013;14.99
76003;Superman: Battle of Smallville;LEGO® Super Heroes 76003 Superman™: Aufruhr in Smallville;2013;59.99
76004;Spider-Man: Spider-Cycle Chase;LEGO® Super Heroes 76004 Spider-Man™: Jagd im Spider-Cycle;2013;26.99
76005;Spider-Man: Daily Bugle Showdown;LEGO® Super Heroes 76005 Spider-Man™: Einsatz am Daily Bugle;2013;49.99
76006;Iron Man: Extremis Sea Port Battle;LEGO® Super Heroes 76006 Iron Man™: Extremis™-Speedboot-Einsatz;2013;26.99
76007;Iron Man: Malibu Mansion Attack;LEGO® Super Heroes 76007 Iron ManTM: Tumult in der Malibu-Villa;2013;39.99
76008;Iron Man vs. The Mandarin: Ultimate Showdown;LEGO® Super Heroes 76008 Iron Man™ vs. The Mandarin™: Letzte Entscheidung;2013;14.99
76009;Superman: Black Zero Escape;LEGO® Super Heroes 76009 Superman™: Black Zero auf der Flucht;2013;26.99
76010;Batman: The Penguin Face off;LEGO® Super Heroes 76010 Batman™: Begegnung mit dem Pinguin;2014;14.99
76011;Batman: Man-Bat Attack;LEGO® Super Heroes 76011 Batman™: Man-Bats Attacke;2014;24.99
76012;Batman: The Riddler Chase;LEGO® Super Heroes 76012 Batman™: Die Riddler Verfolgung;2014;34.99
76013;The Joker Steam Roller;LEGO® Super Heroes 76013 Batman™: Jokers Dampfroller;2014;59.99
76014;Spider-Trike vs. Electro;LEGO® Super Heroes 76014 Spider-Trike vs. Electro;2014;14.99
76015;Doc Ock Truck Heist;LEGO® Super Heroes 76015 Doc Ock : Überfall auf den Truck;2014;24.99
76016;Spider-Helicopter Rescue;LEGO® Super Heroes 76016 Rettung mit dem Spider-Helikopter;2014;49.99
76017;Captain America vs. Hydra;LEGO® Super Heroes 76017 Captain America vs. Hydra;2014;24.99
76018;Hulk Lab Smash;LEGO® Super Heroes 76018 Hulks Labor Smash;2014;59.99
76019;Starblaster Showdown;LEGO® Super Heroes 76019 Starblaster;2014;24.99
76020;Knowhere Escape Mission;LEGO® Super Heroes 76020 Der große Ausbruch;2014;49.99
76021;The Milano Spaceship Rescue;LEGO® Super Heroes 76021 Milano- Raumschiff;2014;79.99
76022;X-Men vs. The Sentinel;LEGO® Super Heroes 76022 X-men vs. The Sentinel;2014;49.99
76023;The Tumbler;LEGO® Super Heroes 76023 The Tumbler;2014;199.99
76025;Green Lantern vs. Sinestro;LEGO® Super Heroes 76025 Green Lantern vs. Sinestro;2015;19.99
76026;Gorilla Grodd Goes Bananas;LEGO® Super Heroes 76026 Gorilla Grodds Wutanfall;2015;69.99
76027;Black Manta Deep Sea Strike;LEGO® Super Heroes 76027 Black Mantas Angriff in der Tiefsee;2015;49.99
76028;Darkseid Invasion;LEGO® Super Heroes 76028 Darkseids Überfall;2015;79.99
76029;Iron Man vs. Ultron;LEGO® Super Heroes 76029 Iron Man vs. Ultron;2015;14.99
76030;Avengers Hydra Showdown;LEGO® Super Heroes 76030 Avengers – Duell mit Hydra;2015;19.99
76031;The Hulk Buster Smash;LEGO® Super Heroes 76031 Hulkbuster Rettungsmission;2015;34.99
76032;The Avengers Quinjet Chase;LEGO® Super Heroes 76032 The Avengers Quinjet Verfolgungsjagd;2015;79.99
76034;Batboat Harbor Pursuit;LEGO® Super Heroes 76034 Die Batboat- Verfolgungsjagd im Hafen;2015;39.99
76035;Jokerland;LEGO® Super Heroes 76035 Joker-Land;2015;99.99
76036;Carnage's Shield Sky Attack;LEGO® Super Heroes 76036 Carnages Attacke auf SHIELD;2015;14.99
76037;Rhino and Sandman Supervillain Team-up;LEGO® Super Heroes 76037 Rhino und Sandman Allianz der Superschurken;2015;49.99
76038;Attack on Avengers Tower;LEGO® Super Heroes 76038 Überfall auf den Avengers Tower;2015;69.99
76039;Ant-Man Final Battle;LEGO® Super Heroes 76039 Ant-Man Das finale Duell;2015;24.99
76040;Brainiac Attack;LEGO® Super Heroes 76040 Brainiacs Attacke;2015;29.99
76041;The Hydra Fortress Smash;LEGO® Super Heroes 76041 Einbruch in die Hydra- Festung;2015;59.99
76042;The SHIELD Helicarrier;LEGO® Super Heroes 76042 UCS Avengers SHIELD Helicarrier;2015;349.99
76044;Clash of the Heroes;LEGO® Super Heroes 76044 Duell der Superhelden;2016;14.99
76045;Kryptonite Interception;LEGO® Super Heroes 76045 Kryptonit-Mission im Batmobil;2016;34.99
76046;Heroes of Justice: Sky High Battle;LEGO® Super Heroes 76046 Helden der Gerechtigkeit: Duell in der Luft;2016;69.99
76047;Black Panther Pursuit;LEGO® Super Heroes 76047 Jagd auf Black Panther;2016;34.99
76048;Iron Skull Sub Attack;LEGO® Super Heroes 76048 U-Boot Überfall von Iron Skull;2016;34.99
76049;Avenjet Space Mission;LEGO® Super Heroes 76049 Avenjet Weltraummission;2016;69.99
76050;Crossbones’ Hazard Heist;LEGO® Super Heroes 76050 Crossbones' Hazard Heist;2016;24.99
76051;Super Hero Airport Battle;LEGO® Super Heroes 76051 Einsatz am Flughafen;2016;79.99
76053;Gotham City Cycle Chase;LEGO® Super Heroes 76053 Batman™: Batcycle- Verfolgungsjagd in Gotham City;2016;24.99
76054;Batman: Scarecrow Harvest of Fear;LEGO® Super Heroes 76054 Batman™: Scarecrows™ gefährliche Ernte;2016;69.99
76055;Batman: Killer Croc Sewer Smash;LEGO® Super Heroes 76055 Batman™: Killer Crocs™ Überfall in der Kanalisation;2016;79.99
76056;Batman: Rescue from Ra's al Ghul;LEGO® Super Heroes 76056 Batman™: Ra's al Ghuls™ Rache;2016;34.99
76057;Spider-Man: Web Warriors Ultimate Bridge Battle;LEGO® Super Heroes 76057 Spider-Man: Ultimatives Brückenduell der Web-Warriors;2016;99.99
76058;Spider-Man: Ghost Rider Team-up;LEGO® Super Heroes 76058 Spider-Man: Ghost Riders Verbündete;2016;24.99
76059;Spider-Man: Doc Ock's Tentacle Trap;LEGO® Super Heroes 76059 Spider-Man: Doc Ocks Tentakelfalle;2016;49.99
76060;Doctor Strange's Sanctum Sanctorum;LEGO® Super Heroes 76060 Doctor Strange und sein Sanctum Sanctorum;2016;34.99
76061;Mighty Micros: Batman vs. Catwoman;LEGO® Super Heroes 76061 Mighty Micros: Batman™ vs. Catwoman™;2016;9.99
76062;Mighty Micros: Robin vs. Bane;LEGO® Super Heroes 76062 Mighty Micros: Robin™ vs. Bane™;2016;9.99
76063;Mighty Micros: The Flash vs. Captain Cold;LEGO® Super Heroes 76063 Mighty Micros: The Flash™ vs. Captain Cold™;2016;9.99
76064;Mighty Micros: Spider-Man vs. Green Goblin;LEGO® Super Heroes 76064 Mighty Micros: Spider-Man vs. Green Goblin;2016;9.99
76065;Mighty Micros: Captain America vs. Red Skull;LEGO® Super Heroes 76065 Mighty Micros: Captain America vs. Red Skull;2016;9.99
76066;Mighty Micros: Hulk vs. Ultron;LEGO® Super Heroes 76066 Mighty Micros: Hulk vs. Ultron;2016;9.99
76067;Tanker Truck Takedown;LEGO® Super Heroes 76067 Tanklaster- Überfall;2016;34.99
76068;Mighty Micros: Superman vs. Bizarro;LEGO® Super Heroes 76068 Mighty Micros: Superman™ vs. Bizarro™;2017;9.99
76069;Mighty Micros: Batman vs. Killer Moth;LEGO® Super Heroes 76069 Mighty Micros: Batman™ vs. Killer Moth™;2017;9.99
76070;Mighty Micros: Wonder Woman vs. Doomsday;LEGO® Super Heroes 76070 Mighty Micros: Wonder Woman™ vs. Doomsday™;2017;9.99
76071;Mighty Micros: Spider-Man vs. Scorpion;LEGO® Super Heroes 76071 Mighty Micros: Spider-Man vs. Scorpion;2017;9.99
76072;Mighty Micros: Iron Man vs. Thanos;LEGO® Super Heroes 76072 Mighty Micros: Iron Man vs. Thanos;2017;9.99
76073;Mighty Micros: Wolverine vs. Magneto;LEGO® Super Heroes 76073 Mighty Micros: Wolverine vs. Magneto;2017;9.99
76075;Wonder Woman Warrior Battle;LEGO® Super Heroes 76075 Wonder Woman™ im Action-Getümmel;2017;34.99
76076;Captain America Jet Pursuit;LEGO® Super Heroes 76076 Captain America: Düsenjet;2017;24.99
76077;Iron Man: Detroit Steel Strikes;LEGO® Super Heroes 76077 Iron Man gegen Detroit Steel;2017;34.99
76078;Hulk vs. Red Hulk;LEGO® Super Heroes 76078 Hulk gegen Red Hulk;2017;59.99
76079;Ravager Attack;LEGO® Super Heroes 76079 Ravager-Attacke;2017;24.99
76080;Ayesha's Revenge;LEGO® Super Heroes 76080 Ayeshas Rache;2017;34.99
76081;The Milano vs. The Abilisk;LEGO® Super Heroes 76081 Guardians of the Galaxy - The Milano vs. The Abilisk;2017;49.99
76082;ATM Heist Battle;LEGO® Super Heroes 76082 Action am Geldautomaten;2017;24.99
76083;Beware the Vulture;LEGO® Super Heroes 76083 Hüte dich vor Vulture;2017;39.99
76084;The Ultimate Battle for Asgard;LEGO® Super Heroes 76084 Das ultimative Kräftemessen um Asgard;2017;49.99
76085;Battle of Atlantis;LEGO® Super Heroes 76085 Das Kräftemessen um Atlantis;2017;24.99
76086;Knightcrawler Tunnel Attack;LEGO® Super Heroes 76086 Knightcrawlers Tunnel-Attacke;2017;49.99
76087;Flying Fox: Batmobile Airlift Attack;LEGO® Super Heroes 76087 Flying Fox: Batmobil-Attacke aus der Luft;2017;119.99
76088;Thor vs. Hulk: Arena Clash;LEGO® Super Heroes 76088 Thor gegen Hulk – in der Arena;2017;59.99
76089;Mighty Micros: Scarlet Spider vs. Sandman;LEGO® Super Heroes 76089 Mighty Micros: Spider-Man vs. Sandman;2018;9.99
76090;Might Micros: Star-Lord vs. Nebula;LEGO® Super Heroes 76090 Mighty Micros: Star-Lord vs. Nebula;2018;9.99
76091;Mighty Micros: Thor vs. Loki;LEGO® Super Heroes 76091 Mighty Micros: Thor vs. Loki;2018;9.99
76092;Mighty Micros: Batman vs. Harley Quinn;LEGO® Super Heroes 76092 Mighty Micros: Batman vs. Harley Quinn;2018;9.99
76093;Mighty Micros: Nightwing vs. The Joker;LEGO® Super Heroes 76093 Mighty Micros: Nightwing vs. The Joker;2018;9.99
76094;Mighty Micros: Supergirl vs. Braniac;LEGO® Super Heroes 76094 Mighty Micros: Supergirl vs. Brainiac;2018;9.99
76095;Black Manta Strike;LEGO® Super Heroes 76095 Aquaman™: Attacke von Black Manta™;2018;34.99
76096;Superman Krypto Team-Up;LEGO® Super Heroes 76096 Superman & Krypto Team- Up;2018;24.99
76097;Lex Luthor Mech Takedown;LEGO® Super Heroes 76097 Lex Luthor Mech;2018;39.99
76098;Speed Force Freeze Pursuit;LEGO® Super Heroes 76098 Speed Force Freeze Verfolgungsjagd;2018;34.99
76099;Rhino Face-Off by the Mine;LEGO® Super Heroes 76099 Rhino - Entscheidung an der Mine;2018;24.99
76100;Royal Talon Fighter Attack;LEGO® Super Heroes 76100 Royal Talon Attacke;2018;34.99
76101;Outrider Dropship Attack;LEGO® Super Heroes 76101 Outrider Dropship- Attacke;2018;14.99
76102;Thor's Weapon Quest;LEGO® Super Heroes 76102 Thors Stormbreaker Axt;2018;24.99
76103;Corvus Glaive Thresher Attack;LEGO® Super Heroes 76103 Corvus Glaives Attacke;2018;39.99
76104;The Hulkbuster Smash-Up;LEGO® Super Heroes 76104 Der Hulkbuster;2018;34.99
76105;The Hulkbuster: Ultron Edition;LEGO® Super Heroes 76105 Marvel Avengers: Infinity War - The Hulkbuster: Ultron Edition;2018;129.99
76107;Thanos: Ultimate Battle;LEGO® Super Heroes 76107 Thanos: Das ultimative Gefecht;2018;79.99
76108;Sanctum Santorum Showdown;LEGO® Super Heroes 76108 Sanctum Sanctorum – Der Showdown;2018;99.99
76109;Quantum Realm Explorers;LEGO® Super Heroes 76109 Erforscher des Quantenreichs;2018;24.99
76110;Batman: The Attack of the Talons;LEGO® Super Heroes 76110 Batman™: Attacke der Talons;2018;24.99
76111;Brother Eye Takedown;LEGO® Super Heroes 76111 Batman™: Brother Eye™ Gefangennahme;2018;34.99
76112;App-Controlled Batmobile;LEGO® Super Heroes 76112 App-Gesteuertes Batmobile;2018;99.99
76113;Spider-Man Bike Rescue;LEGO® Super Heroes 76113 Spider-Man Motorradrettung;2019;24.99
76114;Spider-Man's Spider Crawler;LEGO® Super Heroes 76114 Spider-Man‘s Spider Crawler;2019;39.99
76115;Spider Mech vs. Venom;LEGO® Super Heroes 76115 Spider Mech vs. Venom;2019;49.99
76116;Batman Batsub and the Underwater Clash;LEGO® Super Heroes 76116 Batman™ im Bat-U-Boot;2019;24.99
76117;Batman Mech vs. Poison Ivy Mech;LEGO® Super Heroes 76117 Batman™ Mech vs. Poison Ivy™ Mech;2019;39.99
76118;Mr. Freeze Batcycle Battle;LEGO® Super Heroes 76118 Batcycle-Duell mit Mr. Freeze™;2019;24.99
76119;Batmobile: Pursuit of The Joker;LEGO® Super Heroes 76119 Batmobile™: Verfolgungsjagd mit dem Joker™;2019;29.99
76120;Batman Batwing and The Riddler Heist;LEGO® Super Heroes 76120 Batman™: Batwing und der Riddler™-Überfall;2019;49.99
76122;Batcave Clayface Invasion;LEGO® Super Heroes 76122 Clayface™ Invasion in die Bathöhle;2019;99.99
76123;Captain America: Outriders Attack;LEGO® Super Heroes 76123 Captain America: Outrider-Attacke;2019;24.99
76124;War Machine Buster;LEGO® Super Heroes 76124 War Machine Buster;2019;34.99
76125;Iron Man Hall of Armour;LEGO® Super Heroes 76125 Iron Mans Werkstatt;2019;59.99
76126;Avengers Ultimate Quinjet;LEGO® Super Heroes 76126 Ultimativer Avengers- Quinjet;2019;79.99
76127;Captain Marvel and The Skrull Attack;LEGO® Super Heroes 76127 Captain Marvel und die Skrull-Attacke;2019;29.99
76128;Molten Man Battle;LEGO® Super Heroes 76128 Duell mit Molten Man;2019;29.99
76129;Hydro-Man Attack;LEGO® Super Heroes 76129 Angriff von Hydro- Man;2019;39.99
76130;Stark Jet and the Drone Attack;LEGO® Super Heroes 76130 Starks Jet und der Drohnenangriff;2019;59.99
76131;Avengers Compound Battle;LEGO® Super Heroes 76131 Avengers- Hauptquartier;2019;99.99
76133;Spider-Man Car Chase;LEGO® Super Heroes 76133 Spider-Man Car Chase;2019;9.99
76134;Spider-Man: Doc Ock Diamond Heist;LEGO® Super Heroes 76134 Spider-Man: Dock Ock Diamond;2019;29.99
76137;Batman vs. The Riddler Robbery;LEGO® Super Heroes 76137 Batman™ vs. der Raub des Riddler™;2019;9.99
76138;Batman and The Joker Escape;LEGO® Super Heroes 76138 Joker™ auf der Flucht und Batman™;2019;39.99
76139;1989 Batmobile;LEGO® Super Heroes 76139 1989 Batmobile™;2019;249.99
76140;Iron Man Mech;LEGO® Super Heroes 76140 Iron Man Mech;2020;9.99
76141;Thanos Mech;LEGO® Super Heroes 76141 Thanos Mech;2020;9.99
76142;Avengers Speeder Bike Attack;LEGO® Super Heroes 76142 Avengers Speeder- Bike Attacke;2020;24.99
76143;Avengers Truck Take-down;LEGO® Super Heroes 76143 Avengers Truck- Festnahme;2020;39.99
76144;Avengers Hulk Helicopter Rescue;LEGO® Super Heroes 76144 Avengers Hulk Helikopter Rettung;2019;59.99
76146;Spider-Man Mech;LEGO® Super Heroes 76146 Spider-Man Mech;2020;9.99
76147;Vulture's Trucker Robbery;LEGO® Super Heroes 76147 Vultures LKW- Überfall;2020;24.99
76148;Spider-Man vs. Doc Ock;LEGO® Super Heroes 76148 Spider-Man vs. Doc Ock;2020;29.99
76149;The Menace of Mysterio;LEGO® Super Heroes 76149 Mysterios Bedrohung;2020;34.99
76150;Spiderjet vs. Venom Mech;LEGO® Super Heroes 76150 Spiderjet vs. Venom Mech;2020;39.99
76162;Black Widow's Helicopter Chase;LEGO® Super Heroes 76162 Black Widows Hubschrauber-Verfolgungsjagd;2020;29.99
76163;Venom Crawler;LEGO® Super Heroes 76163 Venom Krabbler;2020;29.99
76895;Ferrari F8 Tributo;LEGO® Speed Champions 76895 Ferrari F8 Tributo;2020;19.99
76896;Nissan GT-R NISMO;LEGO® Speed Champions 76896 Nissan GT-R NISMO;2020;19.99
76897;1985 Audi Sport quattro S1;LEGO® Speed Champions 76897 1985 Audi Sport Quattro S1;2020;19.99
76898;Formula E Panasonic Jaguar Racing GEN2 car & Jaguar I-PACE eTROPHY;LEGO® Speed Champions 76898 Formula E Panasonic Jaguar Racing GEN2 car & Jaguar I-PACE eTROPHY;2020;39.99
76899;Lamborghini Urus ST-X & Lamborghini Huracán Super Trofeo EVO;LEGO® Speed Champions 76899 Lamborghini Urus ST-X & Lamborghini Huracán Super Trofeo EVO;2020;59.99
79000;Riddles for The Ring;LEGO® The Hobbit 79000 Riddles for the Ring;2012;12.99
79001;Escape from Mirkwood Spiders;LEGO® The Hobbit 79001 Flucht vor den Mirkwood™ Spinnen;2012;29.99
79002;Attack of the Wargs;LEGO® The Hobbit 79002 Angriff der Wargs;2012;59.99
79003;An Unexpected Gathering;LEGO® The Hobbit 79003 Die Zusammenkunft;2012;79.99
79004;Barrel Escape;LEGO® The Hobbit 79004 Die große Flucht;2012;49.99
79005;The Wizard Battle;LEGO® Lord of the Rings 79005 Duell der Zauberer;2013;14.99
79006;The Council of Elrond;LEGO® Lord of the Rings 79006 Der Rat von Elrond;2013;39.99
79007;Battle at the Black Gate;LEGO® Lord of the Rings 79007 Die Schlacht am Schwarzen Tor;2013;69.99
79008;Pirate Ship Ambush;LEGO® Lord of the Rings 79008 Hinterhalt auf dem Piratenschiff;2013;99.99
79010;The Goblin King Battle;LEGO® The Hobbit 79010 Höhle des Goblin Königs;2012;99.99
79011;Dol Guldur Ambush;LEGO® The Hobbit 79011 Hinterhalt von Dol Guldur;2013;26.99
79012;Mirkwood Elf Army;LEGO® The Hobbit 79012 Mirkwood™ Elbenarmee;2013;39.99
79013;Lake-town Chase;LEGO® The Hobbit 79013 Verfolgung auf dem Wasser;2013;59.99
79014;Dol Guldur Battle;LEGO® The Hobbit 79014 Schlacht von Dol Guldur;2013;79.99
79015;Witch-King Battle;LEGO® The Hobbit 79015 Kampf mit dem Hexenkönig;2014;14.99
79016;Attack on Lake-town;LEGO® The Hobbit 79016 Angriff auf Seestadt;2014;39.99
79017;The Battle of the Five Armies;LEGO® The Hobbit 79017 Die Schlacht der fünf Heere™;2014;69.99
79018;The Lonely Mountain;LEGO® The Hobbit 79018 Der Einsame Berg;2014;129.99
79100;Kraang Lab Escape;LEGO® Teenage Mutant Ninja Turtles 79100 Kraangs Labor;2013;14.99
79101;Shredder's Dragon Bike;LEGO® Teenage Mutant Ninja Turtles 79101 Shredders Turbobike;2013;29.99
79102;Stealth Shell in Pursuit;LEGO® Teenage Mutant Ninja Turtles 79102 Verfolgungsjagd;2013;26.99
79103;Turtle Lair Attack;LEGO® Teenage Mutant Ninja Turtles 79103 Turtles Hauptquartier;2013;49.99
79104;The Shellraiser Street Chase;LEGO® Teenage Mutant Ninja Turtles 79104 Turtles Shellraiser;2013;69.99
79105;Baxter Robot Rampage;LEGO® Teenage Mutant Ninja Turtles 79105 Baxters Roboter;2013;49.99
79106;Cavalry Builder Set;LEGO® Lone Ranger 79106 Kavallerie Set;2013;14.99
79107;Comanche Camp;LEGO® Lone Ranger 79107 Lager der Comanchen;2013;29.99
79108;Stagecoach Escape;LEGO® Lone Ranger 79108 Flucht mit der Postkutsche;2013;49.99
79109;Colby City Showdown;LEGO® Lone Ranger 79109 Duell in Colby City;2013;59.99
79110;Silver Mine Shootout;LEGO® Lone Ranger 79110 Gefahr in der Silbermine;2013;79.99
79111;Constitution Train Chase;LEGO® Lone Ranger 79111 Eisenbahnjagd;2013;99.99
79115;Turtle Van Takedown;LEGO® Teenage Mutant Ninja Turtles 79115 Turtle Van;2014;49.99
79116;Big Rig Snow Getaway;LEGO® Teenage Mutant Ninja Turtles 79116 Flucht mit dem Sattelzug;2014;79.99
79117;Turtle Lair Invasion;LEGO® Teenage Mutant Ninja Turtles 79117 Angriff auf das Turtle-Versteck;2014;99.99
79118;Karai Bike Escape;LEGO® Teenage Mutant Ninja Turtles 79118 Karais Flucht auf dem Motorrad;2014;14.99
79119;Mutation Chamber Unleashed;LEGO® Teenage Mutant Ninja Turtles 79119 Die Entdeckung der Mutationskammer;2014;26.99
79120;T-Rawket Sky Strike;LEGO® Teenage Mutant Ninja Turtles 79120 T-Rawket: Attacke aus der Luft;2014;34.99
79121;Turtle Sub Undersea Chase;LEGO® Teenage Mutant Ninja Turtles 79121 Verfolgungsjagd im Turtle-U-Boot;2014;69.99
79122;Shredder’s Lair Rescue;LEGO® Teenage Mutant Ninja Turtles 79122 Rettung aus Shredders Versteck;2014;59.99
80103;Dragon Boat Race;LEGO® 80103 Drachenbootrennen;2019;49.99
80104;Lion Dance;LEGO® 80104 Löwentanz;2020;69.99
80105;Chinese New Year Temple Fair;LEGO® 80105 Tempelmarkt zum Chinesischen Neujahrsfest;2020;99.99
88003;Power Functions L-Motor;LEGO® Power Functions 88003 Power Functions L-Motor;2013;14.99
88004;Power Functions Servo Motor;LEGO® Power Functions 88004 Power Functions Servomotor;2013;24.99
88005;Headlight Set;LEGO® Powered Up 88005 LED Licht;2018;9.99
88006;Move Hub;LEGO® Powered Up 88006 Move Hub;2019;79.99
88007;Color & Distance Sensor;LEGO® Powered Up 88007 Farb- & Abstandssensor;2019;13.99
88008;Medium Linear Motor;LEGO® Powered Up 88008 Mittlerer Positionsmotor;2019;16.99
88009;Hub (Battery Box);LEGO® Powered Up 88009 Hub;2019;49.99
88010;Remote Control;LEGO® Powered Up 88010 Fernsteuerung;2019;22.99
88011;Train Motor;LEGO® Powered Up 88011 Zugmotor;2019;13.99
850152;Blue Brick Key Chain;LEGO® 850152 LEGO® Schlüsselanhänger blauer Stein;2007;3.99
850423;Minifigure Presentation Boxes;LEGO® 850423 Minifigure Presentation Boxes;2012;9.99
850425;Business Card Holder;LEGO® 850425 LEGO® Visitenkartenhalter;2012;12.99
850426;Pencil Holder;LEGO® 850426 Stifte-Halter;2012;12.99
850445;Ninjago Character Card Shrine;LEGO® Ninjago 850445 Ninjago Character Card Shrine;2012;12.99
850446;Darth Maul Key Chain;LEGO® 850446 LEGO® Star Wars™ Darth Maul™ Schlüsselanhänger;2012;4.99
850449;Minifigure Beach Accessory Pack;LEGO® Collectable Minifigures 850449 LEGO® Minifiguren-Zubehör-Pack;2012;12.99
850507;Spider-Man Key Chain;LEGO® 850507 LEGO® Marvel Super Heroes Spiderman Schlüsselanhänger;2012;4.99
